Record ID,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
6.348E+17,1,1,-2,-2,2,-2,-2,-1,-2,-2,-2,-2,-2,-2,0,1,1,-2,-2,-1,-1,0,1,-2,1,-2,-1,-2,-1,-2
6.34801E+17,1,0,1,1,1,1,1,1,1,-1,0,0,0,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
6.34807E+17,1,1,1,1,-1,0,-1,-1,-1,0,-1,0,1,-2,2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
6.34808E+17,-2,-1,-1,-1,0,-2,-2,-2,0,-2,-2,-2,-2,-2,1,1,1,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-2
6.3481E+17,1,1,1,0,1,1,2,1,2,-1,1,1,1,1,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,0,2,1
6.34811E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34811E+17,0,-1,-1,0,-2,-2,1,1,1,-1,0,-1,0,-2,1,1,2,0,-2,0,1,1,1,-1,-1,-2,1,0,-2,-2
6.34811E+17,2,2,2,0,-1,2,2,2,1,2,1,1,1,,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,2
6.34811E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34813E+17,2,1,2,2,0,1,2,2,0,0,1,1,1,2,2,-1,1,1,0,-1,1,-1,0,-1,1,1,1,1,1,1
6.34813E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34814E+17,2,2,2,0,0,1,1,0,1,-1,2,2,2,1,2,2,2,1,-2,2,2,2,2,2,2,2,2,2,2,0
6.34817E+17,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,2,1,1,-1,-1,-1,0,1,2,2,2,2,2,2
6.34817E+17,-2,1,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,2,1,-2,1,-2,-1,-1,1,1,-2,-2,-2,2,1,-2,-2
6.34819E+17,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,
6.3482E+17,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,0,1,1,1,1,1,1
6.3482E+17,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,0,1,1,2,0,0,0,0,2,2,2,2,1,2,2
6.34824E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34825E+17,2,2,1,0,2,-1,1,2,2,-1,1,1,-1,1,1,2,2,1,0,1,1,1,1,1,0,0,0,1,1,1
6.34825E+17,0,1,0,1,1,-2,1,1,1,-1,0,0,-2,0,1,-2,0,1,0,-1,-1,-1,-2,-1,0,0,0,-1,0,0
6.34826E+17,1,1,1,1,-1,0,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,-1
6.34832E+17,1,1,1,0,-1,1,1,1,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.34834E+17,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,0
6.34838E+17,0,0,0,-1,1,0,0,-1,0,-1,0,0,1,-1,0,1,0,1,0,1,1,1,1,1,1,-1,1,-1,0,0
6.34838E+17,0,0,0,-2,1,-1,0,0,-1,0,0,0,1,-1,0,1,0,1,1,1,1,1,1,1,1,0,1,-1,0,0
6.34838E+17,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,-1,-1,-1
6.34838E+17,0,1,1,-2,-2,-1,0,0,-1,-1,1,1,0,-1,1,1,1,1,0,0,1,1,1,1,-1,1,-1,1,-1,-1
6.34838E+17,1,0,0,1,-1,0,1,1,0,-1,1,1,1,1,2,1,0,2,1,1,1,1,1,0,1,-1,1,1,1,1
6.34841E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34841E+17,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
6.34844E+17,2,2,2,1,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1
6.34844E+17,0,1,0,0,0,0,1,1,0,-2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
6.34848E+17,1,1,1,0,1,-1,1,1,0,-2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,-2
6.34849E+17,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1
6.3485E+17,0,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
6.34853E+17,0,0,-1,-1,1,-1,-1,-1,-1,-2,,,-2,-1,2,1,-1,1,1,-1,-1,-1,-1,0,-1,-2,2,1,1,-1
6.34853E+17,-1,1,0,1,2,1,2,2,2,-1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,0
6.34854E+17,1,1,1,0,-1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,2,0,1,0
6.34854E+17,2,1,,,-1,2,1,0,1,0,-1,-1,1,2,2,2,2,1,0,-1,-1,-1,1,2,2,2,2,2,2,2
6.34854E+17,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,-1,0,1,1,0,1,1,1
6.34856E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34859E+17,0,-1,-1,-1,-2,-2,-1,-1,0,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,-1,1,0
6.3486E+17,2,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
6.3486E+17,1,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34862E+17,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,2,2,2,1,1,2,0,0,1,1,1,2,2,2
6.34866E+17,0,1,1,0,-2,0,0,0,-1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1
6.34866E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34866E+17,1,2,1,0,-2,1,1,1,1,0,0,1,1,1,1,2,2,1,0,1,1,1,2,-1,1,1,,0,1,0
6.34867E+17,1,2,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34867E+17,-1,1,0,0,1,-1,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,-1,1,1,1,-1
6.34872E+17,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,1
6.34873E+17,-2,0,1,-2,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,2,2,2,1,-1,1,1,1,1,1,1,1,1,1,1,0
6.34875E+17,2,0,1,0,1,1,0,2,2,1,1,1,-1,0,-1,2,2,2,-1,2,2,2,2,-1,-1,1,1,-1,-1,-1
6.34878E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34878E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3488E+17,1,1,1,1,1,1,2,2,2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
6.34883E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34883E+17,0,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,0,1,1,1,2,2
6.34884E+17,,1,1,2,2,0,0,1,0,0,0,0,-1,1,,1,2,2,2,2,2,2,1,2,1,0,0,1,2,1
6.34884E+17,0,1,1,0,1,0,1,1,0,0,0,0,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
6.34884E+17,1,0,-1,-1,0,-1,0,0,0,-2,0,-1,0,-1,1,0,0,0,0,-1,-1,-1,0,0,-2,-1,-1,0,1,-2
6.34884E+17,-2,1,1,-2,0,-2,0,0,1,-2,1,1,1,1,2,2,2,-1,-2,-2,-2,-2,-2,-2,2,-2,1,-2,2,1
6.34885E+17,1,2,,0,0,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,2,2
6.34886E+17,-1,-1,-1,0,-1,-2,0,-1,-2,-2,-1,-1,-2,-2,1,0,-1,1,0,0,0,-1,0,1,1,-1,0,0,-2,-2
6.34889E+17,1,1,1,1,-1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,-1,-1,-1,1,0,1,1,0,0,1,0
6.3489E+17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,2,0,1,1,1
6.3489E+17,-1,1,0,-1,0,0,1,1,1,-1,0,-1,-2,0,1,-1,0,0,0,-2,-1,-1,0,1,1,1,0,0,0,-1
6.3489E+17,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,2,1,0,2,2,1,0
6.34891E+17,-1,2,2,1,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1
6.34891E+17,0,1,-1,1,-1,1,2,1,1,-1,0,0,0,-1,1,-2,1,-2,1,-2,-2,-2,-2,1,2,1,-2,-1,1,0
6.34892E+17,-1,0,-2,-2,-1,,0,0,-1,-2,0,0,-1,0,2,-2,-2,-1,0,-2,-2,-2,-2,2,2,1,2,-1,2,2
6.34892E+17,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,-1,-1,,1
6.34892E+17,2,1,1,0,1,0,1,1,1,,,,,1,,1,2,2,2,2,2,2,2,2,1,2,1,,,
6.34897E+17,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
6.34897E+17,0,1,1,1,1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6.34897E+17,0,0,-1,0,1,-1,-1,-1,-2,-2,0,0,0,1,1,1,1,1,0,-1,-1,-1,0,1,1,1,-1,1,2,2
6.34898E+17,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,-2,1,1,-2,-2,2,0,-2,-2
6.34903E+17,1,2,2,1,1,1,0,1,1,1,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
6.34904E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
6.34904E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34907E+17,-1,-1,-1,-1,2,-1,0,1,1,-2,0,0,0,0,1,0,1,1,1,0,-1,1,0,2,2,0,2,-2,0,0
6.34907E+17,0,1,0,0,1,0,0,-1,-2,-2,-1,-1,-1,-1,1,-1,-1,1,1,0,0,1,0,0,-1,0,-1,0,1,-2
6.34908E+17,-1,0,0,-1,-1,-1,1,0,-2,-1,0,0,0,1,1,2,1,1,0,-1,-1,0,1,0,1,0,2,1,1,1
6.34908E+17,0,1,0,1,1,0,1,1,1,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,-1,0,1,1,1,0
6.34908E+17,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
6.34909E+17,-1,1,1,1,1,-2,1,1,0,-2,-1,-1,-2,1,1,1,1,1,1,-1,-1,1,-1,-1,2,-1,1,-1,1,-2
6.34909E+17,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,0,0,-2,1,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1
6.34909E+17,1,0,0,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
6.34909E+17,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,-1,1,2,2
6.34909E+17,1,-1,0,0,1,0,1,1,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,1,1,0,0,-1,-1
6.3491E+17,1,0,-1,0,-1,1,1,-2,-2,,-1,-1,1,0,1,1,1,1,1,0,0,0,1,-2,-2,2,2,-1,1,-2
6.3491E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3491E+17,1,2,2,2,1,0,2,1,1,0,1,1,1,1,2,2,2,2,1,2,2,2,1,0,0,1,1,2,2,0
6.34911E+17,1,2,2,1,1,0,1,1,1,0,1,1,0,1,2,2,1,2,2,1,1,1,1,2,1,0,1,1,1,1
6.34913E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34915E+17,0,1,0,-1,1,1,1,0,1,0,0,0,0,0,1,-1,-1,1,0,-2,-2,-2,-1,1,0,0,0,1,1,1
6.34916E+17,1,1,1,0,1,1,2,2,2,-1,0,0,0,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1
6.34933E+17,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,2,1,2,2,0,2,1,1,1
6.34933E+17,-1,-1,0,0,0,-1,0,-1,-2,-1,-1,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,0
6.34937E+17,-1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-1,-2,1,-2,1,1,-1,-1,-2,1,-2,-2,-2
6.34938E+17,-2,2,2,-1,-1,0,1,1,1,-2,0,0,0,0,1,1,1,1,-2,-1,-2,1,1,0,1,1,-2,-1,1,-1
6.34938E+17,1,1,1,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
6.34938E+17,-2,1,1,0,0,-2,-1,-1,-1,-2,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,0,-2,0,-1,1,-1
6.34938E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34939E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34941E+17,1,1,0,-1,1,1,2,1,1,-1,1,1,1,1,2,1,0,1,1,1,,1,1,1,1,1,1,0,2,2
6.34941E+17,-1,0,0,-1,1,0,-1,1,0,-2,-1,-1,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1
6.34941E+17,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34944E+17,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34945E+17,1,1,1,-1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,-1,1,-1,1,1,1
6.34945E+17,1,2,2,0,-2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,-1,1,1,1,2,1
6.34951E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34952E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34957E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34958E+17,-1,2,1,-2,-2,-1,0,-1,-1,-2,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,2,2,0,-1,2,-2,-1,0
6.34964E+17,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34969E+17,0,0,0,0,1,-1,0,0,1,-2,-1,-1,0,0,2,2,0,2,2,2,2,2,2,-1,0,-1,-1,1,1,-1
6.3497E+17,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
6.34974E+17,-2,0,1,1,-1,-2,-1,-2,-2,-2,-1,-1,-2,0,1,1,0,1,-1,0,0,1,1,1,1,-2,1,-1,1,1
6.34975E+17,0,-2,-2,0,-2,0,-1,0,-1,1,-1,-1,-1,-1,1,0,1,-1,-2,-1,-1,0,0,-1,0,-1,-2,-1,-1,1
6.34975E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34975E+17,-2,1,1,1,-1,-2,-1,-2,-2,-2,-1,-1,-2,1,1,1,0,1,-1,0,0,0,1,1,1,-2,1,1,1,1
6.34976E+17,-2,0,0,-2,0,-1,-2,-2,-2,-2,-2,-2,-1,-2,1,1,-2,1,1,-1,-1,-1,0,1,0,-1,1,0,1,-2
6.34977E+17,1,2,0,0,-1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,-1,-1,-1,0,2,1,1,2,0,1,1
6.34978E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
6.34982E+17,1,2,1,2,1,1,2,2,1,0,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1
6.34982E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.34986E+17,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
6.34988E+17,-1,1,0,0,1,-1,-1,-1,-1,-1,0,0,1,0,2,1,1,-1,2,1,1,1,1,-1,1,2,1,0,1,1
6.34992E+17,0,0,0,-1,-1,0,0,0,-1,-1,0,1,1,-1,0,1,1,0,0,-1,-1,-1,0,0,1,0,1,0,0,-1
6.34993E+17,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.34993E+17,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,1,1,0,1,-1
6.34993E+17,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,-1,-1,-1,,1,-1,1,1,-1,1,-1
6.34995E+17,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
6.34999E+17,1,0,0,0,1,0,1,0,1,-1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,-1,1,1,0
6.34999E+17,0,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1
6.35E+17,1,0,0,-2,-1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,-2,-2,-2,-2,0,-2,1,0,-2,1,0
6.35E+17,-1,-2,-1,-1,1,-2,-2,-2,1,-1,-2,-1,-1,-1,-2,-2,,1,-2,0,0,-1,-1,-2,-2,-2,1,-2,-2,-1
6.35E+17,0,0,-1,0,0,0,2,2,0,0,1,1,1,2,2,0,0,1,2,1,1,1,0,2,2,1,1,-1,2,1
6.35005E+17,0,1,1,1,2,1,1,0,-1,0,0,0,-1,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1
6.35006E+17,2,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,-1,1,-1,1,1,-1,0
6.35006E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35006E+17,0,1,1,1,1,0,1,1,1,1,1,0,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1
6.35011E+17,0,1,1,-1,0,1,1,1,2,1,0,0,0,0,2,2,1,2,2,2,2,2,1,0,0,1,2,2,1,1
6.35011E+17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
6.35012E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35013E+17,0,-1,-1,-1,-1,1,-1,0,1,0,-1,-1,0,-1,1,2,0,0,-1,1,1,0,2,-1,-1,0,0,0,0,-1
6.35013E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35017E+17,1,-1,-1,-2,-2,0,1,-2,-2,-2,0,-1,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,0,-1,-1
6.35017E+17,1,0,-2,,0,-2,1,-1,-2,0,0,0,0,-2,2,-2,0,2,-2,1,1,1,-2,1,0,-2,1,0,-2,-2
6.35018E+17,-1,-2,-1,0,-2,0,0,0,1,-1,-2,-2,-2,-2,0,1,-1,1,-1,0,0,1,1,1,1,-2,-1,0,0,0
6.35019E+17,0,0,0,0,-2,1,1,1,-2,-2,0,0,0,1,2,1,1,1,2,0,0,1,1,1,1,2,2,0,1,-2
6.35022E+17,2,0,0,0,-1,0,0,1,2,-1,0,0,-1,1,1,0,1,-1,0,0,0,0,0,1,1,1,1,-1,1,-1
6.35025E+17,0,1,1,0,1,1,1,1,0,1,1,0,1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1
6.35028E+17,0,0,1,-1,0,1,2,1,1,2,1,1,0,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2
6.35031E+17,0,1,1,1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
6.35031E+17,0,-2,-1,0,-2,0,1,1,1,0,0,0,0,-1,1,-1,1,1,1,-2,-2,-2,-2,1,1,1,1,0,1,1
6.35036E+17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.35037E+17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.35037E+17,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,2,2,1,2,1,1,1,1,0,0,2,1,2,2,2,2,2
6.3504E+17,0,0,-2,-2,-1,,,,0,,0,0,0,,1,-1,-2,0,-1,-2,-2,-2,0,1,0,,0,0,,
6.35043E+17,0,-1,-2,-1,2,1,1,0,-2,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,2,1,1,-1,0,1,1
6.35043E+17,-1,2,1,-1,-1,0,0,0,-1,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,2,1,0,0,1,0,-1
6.35048E+17,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,2,1,0,1,1
6.35048E+17,0,-1,-1,-1,0,0,0,0,1,0,0,0,0,-1,2,0,0,1,2,-1,-1,-2,0,-1,-1,0,-1,0,1,0
6.3505E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3505E+17,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1
6.35059E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3506E+17,0,0,1,-1,-1,1,1,0,0,-1,1,1,1,0,2,1,2,1,2,2,2,2,1,0,0,1,0,1,2,-1
6.35065E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35065E+17,2,2,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6.35066E+17,0,-2,-2,0,-1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.35067E+17,0,1,1,0,-1,0,1,1,1,-1,1,1,1,1,2,2,2,2,2,0,0,0,1,1,0,0,1,0,0,0
6.35068E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3507E+17,1,2,2,0,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1
6.35071E+17,2,-2,-2,-2,-1,1,0,0,2,1,-2,-2,-2,-2,1,2,0,1,-1,2,2,2,2,-2,-2,-1,1,2,1,0
6.35073E+17,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,1,-1,2,2,2,2,2,2,2,0,2,2